16178.465229 8000.000000,119,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,6401,143,8001,143,34,46,45,62,45,81,4800.000000,119,4801,143,8002,143,34,46,45,62,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
16179.951270 8000.000000,119,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,6401,143,8001,143,34,46,45,62,8000.000000,119,128,3200.000000,119,128,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,128,45,86,128,45,86,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16224.512016 8000.000000,119,3200.500000,119,128,4800.500000,119,45,86,128,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,128,45,86,6401,143,8001,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,3200.000000,119,128,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
16225.578326 1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,8000.000000,119,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,128,45,81,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,3200.500000,119,1602,143,1602.500000,26,34,46,45,81,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16383.099820 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,4800.000000,119,128,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,128,45,86,8000.000000,119,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
16393.890923 4800.000000,119,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,4800.000000,119,128,3200.000000,119,45,86,1602,143,1602.500000,26,34,46,45,81,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16403.563891 8000.000000,119,4800.000000,119,8000.000000,119,3200.000000,119,128,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,86,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,86,128,4800.000000,119,45,86,3200.500000,119,1600.000000,119,128,1602,143,1602.500000,26,34,46,45,121,45,86,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
16515.298685 1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3200.000000,119,3203,143,1601,143,34,46,45,62,8000.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3200.500000,119,3203,143,1601,143,34,46,45,62,45,81,4801,143,8002,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
16667.117087 4800.000000,119,8000.000000,119,8000.000000,119,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,128,4800.500000,119,45,86,4801,143,8002,143,34,46,45,62,128,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,86,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
16687.818622 8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,8000.000000,119,3200.000000,119,128,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,86,45,62,6401,143,8001,143,34,46,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,4800.000000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16797.768466 3200.500000,119,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,4800.000000,119,8000.000000,119,4801,143,8002,143,34,46,45,62,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,6401,143,8001,143,34,46,45,62,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3200.000000,119,3203,143,1601,143,34,46,45,62,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16799.007802 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,128,45,86,8000.000000,119,4801,143,8002,143,34,46,45,62,128,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,45,81,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,128,108,106
16905.670893 8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,6401,143,8001,143,34,46,45,62,45,81,128,3200.500000,119,128,1602,143,1602.500000,26,34,46,45,81,45,86,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
16912.274179 4800.500000,119,3200.000000,119,4804,143,3201,143,34,46,45,62,128,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,128,45,86,4800.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,128,108,106
16995.178976 8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,4800.500000,119,4801,143,8002,143,34,46,45,62,128,8000.000000,119,45,86,3200.500000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,128,45,86,4804,143,3201,143,34,46,45,62,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
17057.257718 4800.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,4800.500000,119,128,45,81,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,128,45,86,6401,143,8001,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
17064.257718 8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,4800.000000,119,128,3200.000000,119,128,45,86,1602,143,1602.500000,26,34,46,45,81,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
17611.366624 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8000.000000,119,45,86,128,4800.000000,119,45,86,3200.000000,119,4804,143,3201,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
17737.255429 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,81,4800.500000,119,3200.000000,119,128,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,86,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
17829.487455 3200.000000,119,4800.500000,119,4804,143,3201,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,8000.000000,119,6401,143,8001,143,34,46,45,62,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,128,108,106
17960.239536 8000.000000,119,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,128,45,81,45,86,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,4804,143,3201,143,34,46,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
18201.895184 8000.000000,119,128,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,128,45,86,3200.000000,119,4804,143,3201,143,34,46,45,62,4800.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,8000.000000,119,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6401,143,8001,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
18254.701941 8000.000000,119,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,6401,143,8001,143,34,46,45,62,4800.000000,119,3200.500000,119,1602,143,1602.500000,26,34,46,45,81,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106,128
18271.144948 3200.500000,119,4800.000000,119,128,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,128,45,81,45,86,4804,143,3201,143,34,46,45,62,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
18361.186861 6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8000.000000,119,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
18624.865672 8000.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,128,3200.500000,119,45,86,4800.500000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,4800.000000,119,8000.000000,119,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
18682.958049 6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,128,8000.000000,119,45,86,3200.000000,119,128,1600.000000,119,128,1602,143,1602.500000,26,34,46,45,121,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,128,4800.000000,119,45,81,1602,143,1602.500000,26,34,46,45,81,45,86,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
18980.907308 4800.000000,119,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,8000.000000,119,45,86,4800.500000,119,3200.500000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
19023.506422 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,8000.000000,119,3200.500000,119,1602,143,1602.500000,26,34,46,45,81,4800.000000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
19166.539766 3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8000.000000,119,45,86,4800.500000,119,128,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,86,4801,143,8002,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
19328.569952 8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,8000.000000,119,3200.500000,119,1602,143,1602.500000,26,34,46,45,81,4800.500000,119,4804,143,3201,143,34,46,45,62,4801,143,8002,143,34,46,45,62,128,45,86,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
19403.974332 3200.000000,119,8000.000000,119,128,45,81,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,86,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3200.000000,119,3203,143,1601,143,34,46,45,62,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,4804,143,3201,143,34,46,45,62,1602,143,1602.500000,26,34,46,45,81,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106,128
19519.249265 8000.000000,119,4800.500000,119,128,3200.000000,119,45,86,4801,143,8002,143,34,46,45,62,128,1602,143,1602.500000,26,34,46,45,81,6400.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,121,45,81,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,45,86,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
19611.151516 1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,8000.000000,119,8000.000000,119,45,81,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,86,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,45,81,1602,143,1602.500000,26,34,46,45,81,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
19615.128039 8000.000000,119,3200.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,8000.000000,119,45,81,128,45,86,3200.500000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,4804,143,3201,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
19650.381594 4800.000000,119,8000.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,8000.000000,119,3200.000000,119,128,4800.000000,119,128,45,86,1602,143,1602.500000,26,34,46,45,81,4801,143,8002,143,34,46,45,62,6401,143,8001,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
19651.364167 1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,3200.000000,119,8000.000000,119,45,81,4804,143,3201,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,3203,143,1601,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106,128
20106.890132 4800.000000,119,8000.000000,119,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,128,45,86,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,128,4800.000000,119,128,45,86,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,4804,143,3201,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,108,106
20214.944198 4800.000000,119,3200.000000,119,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,8000.000000,119,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,128,45,86,45,62,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,3200.500000,119,128,1602,143,1602.500000,26,34,46,45,81,4800.500000,119,128,45,86,4801,143,8002,143,34,46,45,62,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,128,8004,143,200,143,34,46,45,121,0.500000,26,80,128,108,106
20296.539108 8000.000000,119,3200.000000,119,45,81,4801,143,8002,143,34,46,45,62,6406,143,6406.500000,26,34,46,6405,143,6405.500000,26,79,46,45,81,1602,143,1602.500000,26,34,46,45,81,8000.000000,119,1600.000000,119,1602,143,1602.500000,26,34,46,45,121,45,81,45,81,45,62,4800.000000,119,4801,143,8002,143,34,46,4804,143,3201,143,34,46,45,62,6401,143,8001,143,34,46,45,62,128,8004,143,88,3,4802,143,27,3,4803,143,27,3,4805,143,27,3,4806,143,27,3,4807,143,27,3,8004,143,27,3,3202,143,27,3,6403,143,27,3,6401,143,27,3,2,54,8004,143,200,143,34,46,45,121,128,0.500000,26,80,108,106
